InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV701293,TH-JACK,Denim Jacket,1,2025-09-20 20:00,101.18,10234,United Kingdom
INV700375,TH-TSHIRT,Cotton Tee,2,2025-09-21 12:00,23.21,10068,United Kingdom
INV701455,TH-TSHIRT,Cotton Tee,1,2025-09-21 19:00,24.51,10269,United Kingdom
INV701197,TH-HOOD,Pullover Hoodie,2,2025-09-22 10:00,69.21,10215,United Kingdom
INV701197,TH-SHOE,Leather Sneakers,2,2025-09-22 10:00,136.97,10215,United Kingdom
INV701197,TH-SOCK,Sock 3-Pack,1,2025-09-22 10:00,15.45,10215,United Kingdom
INV700161,TH-CHINO,Stretch Chinos,1,2025-09-23 08:00,65.13,10026,United Kingdom
INV700161,TH-COAT,Wool Overcoat,3,2025-09-23 08:00,182.3,10026,United Kingdom
INV700161,TH-SHIRT,Oxford Shirt,3,2025-09-23 08:00,51.3,10026,United Kingdom
INV700593,TH-TSHIRT,Cotton Tee,2,2025-09-23 10:00,24.3,10107,United Kingdom
INV700593,TH-BELT,Leather Belt,2,2025-09-23 10:00,34.08,10107,United Kingdom
INV701185,TH-BELT,Leather Belt,3,2025-09-23 13:00,34.22,10213,United Kingdom
INV700799,TH-HAT,Wool Beanie,2,2025-09-23 17:00,22.32,10143,United Kingdom
INV700799,TH-JACK,Denim Jacket,1,2025-09-23 17:00,104.47,10143,United Kingdom
INV701625,TH-SOCK,Sock 3-Pack,2,2025-09-23 19:00,14.91,10302,United Kingdom
INV701625,TH-BOOT,Chelsea Boots,2,2025-09-23 19:00,167.25,10302,United Kingdom
INV701625,TH-HOOD,Pullover Hoodie,1,2025-09-23 19:00,68.83,10302,United Kingdom
INV701104,TH-BELT,Leather Belt,3,2025-09-23 20:00,36.57,10199,United Kingdom
INV701104,TH-SHORT,Chino Shorts,2,2025-09-23 20:00,41.75,10199,United Kingdom
INV701119,TH-HAT,Wool Beanie,1,2025-09-24 08:00,22.27,10202,United Kingdom
INV701119,TH-BELT,Leather Belt,2,2025-09-24 08:00,33.68,10202,United Kingdom
INV700314,TH-BAG,Canvas Tote Bag,3,2025-09-24 10:00,42.44,10057,United Kingdom
INV701064,TH-HAT,Wool Beanie,3,2025-09-24 12:00,23.12,10192,United Kingdom
INV701064,TH-SHORT,Chino Shorts,1,2025-09-24 12:00,39.29,10192,United Kingdom
INV701064,TH-TSHIRT,Cotton Tee,3,2025-09-24 12:00,22.93,10192,United Kingdom
INV701389,TH-BOOT,Chelsea Boots,2,2025-09-24 16:00,160.55,10254,United Kingdom
INV701389,TH-HOOD,Pullover Hoodie,2,2025-09-24 16:00,71.47,10254,United Kingdom
INV701274,TH-HAT,Wool Beanie,2,2025-09-24 19:00,21.17,10229,United Kingdom
INV700841,TH-SHOE,Leather Sneakers,3,2025-09-25 13:00,139.54,10153,United Kingdom
INV700938,TH-BAG,Canvas Tote Bag,2,2025-09-25 19:00,42.56,10170,United Kingdom
INV700980,TH-SOCK,Sock 3-Pack,1,2025-09-25 19:00,16.44,10176,United Kingdom
INV700935,TH-HAT,Wool Beanie,1,2025-09-25 20:00,20.84,10169,United Kingdom
INV701142,TH-HOOD,Pullover Hoodie,1,2025-09-26 09:00,63.73,10206,Ireland
INV701142,TH-SHORT,Chino Shorts,1,2025-09-26 09:00,39.07,10206,Ireland
INV700816,TH-BAG,Canvas Tote Bag,3,2025-09-26 12:00,45.42,10146,United Kingdom
INV700816,TH-SHOE,Leather Sneakers,2,2025-09-26 12:00,132.22,10146,United Kingdom
INV701463,TH-JEAN,Slim Fit Jeans,1,2025-09-26 15:00,81.38,10271,United Kingdom
INV701463,TH-SHIRT,Oxford Shirt,1,2025-09-26 15:00,52.67,10271,United Kingdom
INV701463,TH-JEAN,Slim Fit Jeans,2,2025-09-26 15:00,83.85,10271,United Kingdom
INV700372,TH-HAT,Wool Beanie,1,2025-09-26 15:00,20.44,10067,United Kingdom
INV701055,TH-TSHIRT,Cotton Tee,3,2025-09-26 17:00,22.87,10190,United Kingdom
INV701257,TH-SHORT,Chino Shorts,1,2025-09-26 17:00,43.48,10224,United Kingdom
INV701257,TH-BAG,Canvas Tote Bag,2,2025-09-26 17:00,46.69,10224,United Kingdom
INV701720,TH-JEAN,Slim Fit Jeans,2,2025-09-27 14:00,75.52,10320,United Kingdom
INV701720,TH-BOOT,Chelsea Boots,2,2025-09-27 14:00,160.1,10320,United Kingdom
INV701720,TH-HAT,Wool Beanie,3,2025-09-27 14:00,23.97,10320,United Kingdom
INV701183,TH-JACK,Denim Jacket,2,2025-09-27 19:00,95.12,10213,United Kingdom
INV701183,TH-SOCK,Sock 3-Pack,1,2025-09-27 19:00,15.04,10213,United Kingdom
INV701183,TH-SCARF,Merino Scarf,2,2025-09-27 19:00,36.09,10213,United Kingdom
INV701682,TH-SOCK,Sock 3-Pack,1,2025-09-28 10:00,15.65,10313,United Kingdom
INV701682,TH-CHINO,Stretch Chinos,3,2025-09-28 10:00,61.82,10313,United Kingdom
INV700934,TH-TSHIRT,Cotton Tee,3,2025-09-28 17:00,23.36,10169,United Kingdom
INV700934,TH-HOOD,Pullover Hoodie,3,2025-09-28 17:00,67.2,10169,United Kingdom
INV700843,TH-JACK,Denim Jacket,3,2025-09-29 10:00,102.87,10153,United Kingdom
INV700843,TH-HAT,Wool Beanie,2,2025-09-29 10:00,23.56,10153,United Kingdom
INV700843,TH-SHORT,Chino Shorts,2,2025-09-29 10:00,43.01,10153,United Kingdom
INV700405,TH-BOOT,Chelsea Boots,1,2025-09-29 15:00,156.19,10072,France
INV700405,TH-SHIRT,Oxford Shirt,2,2025-09-29 15:00,56.91,10072,France
INV700405,TH-JEAN,Slim Fit Jeans,1,2025-09-29 15:00,78.79,10072,France
INV701103,TH-JEAN,Slim Fit Jeans,2,2025-09-29 16:00,72.24,10199,United Kingdom
INV700360,TH-JACK,Denim Jacket,1,2025-09-29 16:00,97.92,10065,United Kingdom
INV701045,TH-TSHIRT,Cotton Tee,3,2025-09-29 17:00,24.12,10188,United Kingdom
INV701045,TH-TSHIRT,Cotton Tee,2,2025-09-29 17:00,23.07,10188,United Kingdom
INV701196,TH-BOOT,Chelsea Boots,2,2025-09-30 10:00,156.78,10215,United Kingdom
INV701088,TH-TSHIRT,Cotton Tee,2,2025-09-30 13:00,25.46,10196,United Kingdom
INV701080,TH-BOOT,Chelsea Boots,1,2025-09-30 13:00,166.05,10196,United Kingdom
INV701080,TH-BOOT,Chelsea Boots,2,2025-09-30 13:00,168.78,10196,United Kingdom
INV701080,TH-BAG,Canvas Tote Bag,3,2025-09-30 13:00,43.87,10196,United Kingdom
INV701421,TH-TSHIRT,Cotton Tee,1,2025-10-01 08:00,20.34,10262,United Kingdom
INV701421,TH-HAT,Wool Beanie,3,2025-10-01 08:00,24.73,10262,United Kingdom
INV701421,TH-SCARF,Merino Scarf,2,2025-10-01 08:00,39.86,10262,United Kingdom
INV701077,TH-JEAN,Slim Fit Jeans,3,2025-10-01 13:00,81.34,10195,United Kingdom
INV701077,TH-CHINO,Stretch Chinos,3,2025-10-01 13:00,60.07,10195,United Kingdom
INV701077,TH-BAG,Canvas Tote Bag,2,2025-10-01 13:00,44.81,10195,United Kingdom
INV700289,TH-CHINO,Stretch Chinos,1,2025-10-01 16:00,67.32,10052,United Kingdom
INV700289,TH-SHIRT,Oxford Shirt,2,2025-10-01 16:00,48.9,10052,United Kingdom
INV700620,TH-TSHIRT,Cotton Tee,1,2025-10-01 18:00,24.67,10113,United Kingdom
INV700075,TH-CHINO,Stretch Chinos,3,2025-10-02 15:00,64.16,10015,United Kingdom
INV700075,TH-JACK,Denim Jacket,2,2025-10-02 15:00,99.45,10015,United Kingdom
INV700075,TH-COAT,Wool Overcoat,2,2025-10-02 15:00,193.66,10015,United Kingdom
INV701172,TH-JEAN,Slim Fit Jeans,2,2025-10-02 18:00,77.06,10211,United Kingdom
INV700940,TH-BAG,Canvas Tote Bag,1,2025-10-02 18:00,45.33,10170,United Kingdom
INV700970,TH-SHORT,Chino Shorts,1,2025-10-03 09:00,43.49,10174,United Kingdom
INV700970,TH-HOOD,Pullover Hoodie,2,2025-10-03 09:00,72.91,10174,United Kingdom
INV700970,TH-SCARF,Merino Scarf,1,2025-10-03 09:00,40.25,10174,United Kingdom
INV701251,TH-JEAN,Slim Fit Jeans,3,2025-10-03 11:00,77.64,10223,United Kingdom
INV701251,TH-SHORT,Chino Shorts,2,2025-10-03 11:00,43.01,10223,United Kingdom
INV701251,TH-BOOT,Chelsea Boots,3,2025-10-03 11:00,145.57,10223,United Kingdom
INV701145,TH-CHINO,Stretch Chinos,3,2025-10-03 14:00,66.42,10206,Ireland
INV701145,TH-COAT,Wool Overcoat,1,2025-10-03 14:00,196.03,10206,Ireland
INV701145,TH-BAG,Canvas Tote Bag,2,2025-10-03 14:00,44.53,10206,Ireland
INV700844,TH-JACK,Denim Jacket,3,2025-10-03 15:00,88.22,10153,United Kingdom
INV700513,TH-HOOD,Pullover Hoodie,2,2025-10-03 18:00,65.36,10091,United Kingdom
INV700513,TH-BELT,Leather Belt,2,2025-10-03 18:00,36.68,10091,United Kingdom
INV700513,TH-BAG,Canvas Tote Bag,1,2025-10-03 18:00,47.45,10091,United Kingdom
INV701642,TH-SHIRT,Oxford Shirt,3,2025-10-04 09:00,54.16,10305,United Kingdom
INV701642,TH-SOCK,Sock 3-Pack,3,2025-10-04 09:00,15.38,10305,United Kingdom
INV700658,TH-BAG,Canvas Tote Bag,2,2025-10-04 11:00,48.98,10120,United Kingdom
INV700658,TH-BAG,Canvas Tote Bag,1,2025-10-04 11:00,46.6,10120,United Kingdom
INV700658,TH-BOOT,Chelsea Boots,2,2025-10-04 11:00,163.61,10120,United Kingdom
INV700283,TH-BAG,Canvas Tote Bag,1,2025-10-04 18:00,44.26,10052,United Kingdom
INV700159,TH-SHORT,Chino Shorts,3,2025-10-05 13:00,42.76,10026,United Kingdom
INV700159,TH-HAT,Wool Beanie,1,2025-10-05 13:00,22.21,10026,United Kingdom
INV700933,TH-JACK,Denim Jacket,3,2025-10-05 17:00,93.48,10169,United Kingdom
INV701137,TH-COAT,Wool Overcoat,2,2025-10-05 17:00,181.15,10206,Ireland
INV701137,TH-SCARF,Merino Scarf,1,2025-10-05 17:00,36.71,10206,Ireland
INV701137,TH-JACK,Denim Jacket,1,2025-10-05 17:00,94.2,10206,Ireland
INV701078,TH-SCARF,Merino Scarf,1,2025-10-05 19:00,40.24,10195,United Kingdom
INV701078,TH-JACK,Denim Jacket,1,2025-10-05 19:00,102.76,10195,United Kingdom
INV700402,TH-COAT,Wool Overcoat,1,2025-10-05 20:00,176.29,10072,France
INV700402,TH-HAT,Wool Beanie,3,2025-10-05 20:00,22.99,10072,France
INV700402,TH-SHORT,Chino Shorts,1,2025-10-05 20:00,42.39,10072,France
INV700286,TH-CHINO,Stretch Chinos,3,2025-10-06 10:00,62.48,10052,United Kingdom
INV700454,TH-JEAN,Slim Fit Jeans,2,2025-10-07 09:00,79.6,10080,United Kingdom
INV700454,TH-BOOT,Chelsea Boots,2,2025-10-07 09:00,148.76,10080,United Kingdom
INV700454,TH-SOCK,Sock 3-Pack,2,2025-10-07 09:00,13.35,10080,United Kingdom
INV700939,TH-SHOE,Leather Sneakers,2,2025-10-07 16:00,132.75,10170,United Kingdom
INV700128,TH-SHIRT,Oxford Shirt,3,2025-10-08 08:00,54.56,10022,United Kingdom
INV700589,TH-COAT,Wool Overcoat,2,2025-10-08 08:00,201.75,10107,United Kingdom
INV700941,TH-JEAN,Slim Fit Jeans,2,2025-10-08 12:00,85.62,10170,United Kingdom
INV700941,TH-SCARF,Merino Scarf,1,2025-10-08 12:00,36.19,10170,United Kingdom
INV700941,TH-CHINO,Stretch Chinos,3,2025-10-08 12:00,64.62,10170,United Kingdom
INV701233,TH-CHINO,Stretch Chinos,1,2025-10-08 13:00,63.29,10219,United Kingdom
INV701233,TH-BOOT,Chelsea Boots,1,2025-10-08 13:00,166.3,10219,United Kingdom
INV700721,TH-SOCK,Sock 3-Pack,3,2025-10-08 13:00,15.38,10129,United Kingdom
INV701147,TH-HOOD,Pullover Hoodie,1,2025-10-08 15:00,71.76,10207,United Kingdom
INV701147,TH-BELT,Leather Belt,3,2025-10-08 15:00,33.58,10207,United Kingdom
INV700401,TH-BELT,Leather Belt,3,2025-10-08 20:00,37.37,10072,France
INV700401,TH-HOOD,Pullover Hoodie,2,2025-10-08 20:00,71.06,10072,France
INV701143,TH-SCARF,Merino Scarf,1,2025-10-09 10:00,39.73,10206,Ireland
INV701143,TH-JACK,Denim Jacket,3,2025-10-09 10:00,94.35,10206,Ireland
INV701079,TH-SOCK,Sock 3-Pack,3,2025-10-09 13:00,15.11,10195,United Kingdom
INV701079,TH-SHOE,Leather Sneakers,1,2025-10-09 13:00,129.06,10195,United Kingdom
INV701079,TH-SOCK,Sock 3-Pack,1,2025-10-09 13:00,14.03,10195,United Kingdom
INV701189,TH-BAG,Canvas Tote Bag,1,2025-10-09 14:00,44.29,10213,United Kingdom
INV701189,TH-SCARF,Merino Scarf,1,2025-10-09 14:00,39.78,10213,United Kingdom
INV701189,TH-HAT,Wool Beanie,1,2025-10-09 14:00,24.14,10213,United Kingdom
INV700103,TH-HAT,Wool Beanie,3,2025-10-09 18:00,21.91,10019,United Kingdom
INV701710,TH-TSHIRT,Cotton Tee,3,2025-10-09 18:00,25.16,10318,United Kingdom
INV700103,TH-SHIRT,Oxford Shirt,3,2025-10-09 18:00,58.67,10019,United Kingdom
INV700103,TH-COAT,Wool Overcoat,3,2025-10-09 18:00,186.81,10019,United Kingdom
INV701710,TH-JACK,Denim Jacket,3,2025-10-09 18:00,97.64,10318,United Kingdom
INV701710,TH-JEAN,Slim Fit Jeans,2,2025-10-09 18:00,80.87,10318,United Kingdom
INV700108,TH-BAG,Canvas Tote Bag,2,2025-10-09 19:00,40.65,10019,United Kingdom
INV700211,TH-HAT,Wool Beanie,3,2025-10-10 08:00,20.97,10035,United Kingdom
INV700211,TH-CHINO,Stretch Chinos,2,2025-10-10 08:00,64.84,10035,United Kingdom
INV700211,TH-SHORT,Chino Shorts,1,2025-10-10 08:00,38.76,10035,United Kingdom
INV700463,TH-SHIRT,Oxford Shirt,1,2025-10-10 10:00,53.21,10083,United Kingdom
INV700463,TH-SHIRT,Oxford Shirt,2,2025-10-10 10:00,57.22,10083,United Kingdom
INV700818,TH-SCARF,Merino Scarf,2,2025-10-10 16:00,39.29,10146,United Kingdom
INV700818,TH-JEAN,Slim Fit Jeans,1,2025-10-10 16:00,79.96,10146,United Kingdom
INV700210,TH-COAT,Wool Overcoat,2,2025-10-10 17:00,188.5,10035,United Kingdom
INV700502,TH-BELT,Leather Belt,1,2025-10-10 17:00,35.97,10089,United Kingdom
INV700502,TH-COAT,Wool Overcoat,3,2025-10-10 17:00,186.12,10089,United Kingdom
INV700210,TH-TSHIRT,Cotton Tee,2,2025-10-10 17:00,21.82,10035,United Kingdom
INV700210,TH-HAT,Wool Beanie,1,2025-10-10 17:00,20.15,10035,United Kingdom
INV700502,TH-JACK,Denim Jacket,3,2025-10-10 17:00,99.52,10089,United Kingdom
INV701621,TH-SHORT,Chino Shorts,3,2025-10-10 18:00,41.82,10300,United Kingdom
INV701621,TH-TSHIRT,Cotton Tee,1,2025-10-10 18:00,25.78,10300,United Kingdom
INV700462,TH-JACK,Denim Jacket,3,2025-10-10 19:00,96.59,10083,United Kingdom
INV700462,TH-SCARF,Merino Scarf,3,2025-10-10 19:00,40.11,10083,United Kingdom
INV700462,TH-BOOT,Chelsea Boots,2,2025-10-10 19:00,156.63,10083,United Kingdom
INV701139,TH-COAT,Wool Overcoat,2,2025-10-11 11:00,191.13,10206,Ireland
INV701139,TH-JACK,Denim Jacket,2,2025-10-11 11:00,100.06,10206,Ireland
INV700285,TH-COAT,Wool Overcoat,1,2025-10-12 08:00,185.61,10052,United Kingdom
INV700842,TH-BELT,Leather Belt,1,2025-10-12 08:00,35.51,10153,United Kingdom
INV700285,TH-JEAN,Slim Fit Jeans,3,2025-10-12 08:00,79.12,10052,United Kingdom
INV700111,TH-SHORT,Chino Shorts,2,2025-10-12 10:00,40.0,10019,United Kingdom
INV700111,TH-JEAN,Slim Fit Jeans,2,2025-10-12 10:00,71.5,10019,United Kingdom
INV700109,TH-SCARF,Merino Scarf,2,2025-10-12 11:00,41.23,10019,United Kingdom
INV700110,TH-SHIRT,Oxford Shirt,2,2025-10-12 13:00,54.72,10019,United Kingdom
INV700110,TH-SHOE,Leather Sneakers,3,2025-10-12 13:00,117.52,10019,United Kingdom
INV700110,TH-CHINO,Stretch Chinos,3,2025-10-12 13:00,59.27,10019,United Kingdom
INV700762,TH-TSHIRT,Cotton Tee,2,2025-10-13 12:00,24.29,10137,United Kingdom
INV700762,TH-SCARF,Merino Scarf,3,2025-10-13 12:00,39.9,10137,United Kingdom
INV700762,TH-TSHIRT,Cotton Tee,3,2025-10-13 12:00,24.76,10137,United Kingdom
INV701174,TH-BAG,Canvas Tote Bag,1,2025-10-13 18:00,44.7,10211,United Kingdom
INV701174,TH-COAT,Wool Overcoat,3,2025-10-13 18:00,180.2,10211,United Kingdom
INV700586,TH-SOCK,Sock 3-Pack,3,2025-10-13 19:00,14.82,10107,United Kingdom
INV700586,TH-SCARF,Merino Scarf,2,2025-10-13 19:00,40.34,10107,United Kingdom
INV701559,TH-BOOT,Chelsea Boots,2,2025-10-13 20:00,154.84,10290,Nepal
INV701559,TH-TSHIRT,Cotton Tee,3,2025-10-13 20:00,24.77,10290,Nepal
INV701559,TH-SHIRT,Oxford Shirt,1,2025-10-13 20:00,59.0,10290,Nepal
INV700162,TH-HAT,Wool Beanie,1,2025-10-14 19:00,22.06,10026,United Kingdom
INV700162,TH-TSHIRT,Cotton Tee,1,2025-10-14 19:00,23.95,10026,United Kingdom
INV700162,TH-SHORT,Chino Shorts,2,2025-10-14 19:00,41.2,10026,United Kingdom
INV701225,TH-SCARF,Merino Scarf,2,2025-10-15 08:00,39.11,10219,United Kingdom
INV700596,TH-SHIRT,Oxford Shirt,1,2025-10-15 15:00,53.51,10107,United Kingdom
INV700596,TH-JACK,Denim Jacket,2,2025-10-15 15:00,90.93,10107,United Kingdom
INV700105,TH-SHOE,Leather Sneakers,3,2025-10-15 15:00,136.48,10019,United Kingdom
INV700105,TH-SHORT,Chino Shorts,3,2025-10-15 15:00,43.83,10019,United Kingdom
INV700107,TH-SOCK,Sock 3-Pack,2,2025-10-15 17:00,14.51,10019,United Kingdom
INV700107,TH-SOCK,Sock 3-Pack,1,2025-10-15 17:00,15.39,10019,United Kingdom
INV700104,TH-JACK,Denim Jacket,1,2025-10-15 17:00,101.8,10019,United Kingdom
INV701652,TH-COAT,Wool Overcoat,1,2025-10-15 20:00,183.57,10307,United Kingdom
INV701653,TH-SHORT,Chino Shorts,2,2025-10-16 09:00,44.4,10307,United Kingdom
INV701653,TH-HAT,Wool Beanie,2,2025-10-16 09:00,21.64,10307,United Kingdom
INV700284,TH-SHORT,Chino Shorts,2,2025-10-16 09:00,45.47,10052,United Kingdom
INV700358,TH-BELT,Leather Belt,2,2025-10-16 09:00,35.13,10065,United Kingdom
INV700358,TH-COAT,Wool Overcoat,1,2025-10-16 09:00,202.18,10065,United Kingdom
INV700358,TH-TSHIRT,Cotton Tee,3,2025-10-16 09:00,24.93,10065,United Kingdom
INV701653,TH-COAT,Wool Overcoat,3,2025-10-16 09:00,194.48,10307,United Kingdom
INV700798,TH-JEAN,Slim Fit Jeans,2,2025-10-16 16:00,78.38,10143,United Kingdom
INV701141,TH-SHORT,Chino Shorts,3,2025-10-16 19:00,41.54,10206,Ireland
INV701141,TH-COAT,Wool Overcoat,1,2025-10-16 19:00,173.71,10206,Ireland
INV700288,TH-SHIRT,Oxford Shirt,1,2025-10-16 19:00,53.39,10052,United Kingdom
INV700523,TH-SHIRT,Oxford Shirt,1,2025-10-17 13:00,54.08,10092,United Kingdom
INV700968,TH-BOOT,Chelsea Boots,2,2025-10-17 18:00,155.34,10174,United Kingdom
INV700127,TH-HAT,Wool Beanie,3,2025-10-17 19:00,19.15,10022,United Kingdom
INV701182,TH-SHIRT,Oxford Shirt,3,2025-10-17 19:00,48.84,10212,United Kingdom
INV701182,TH-SHOE,Leather Sneakers,1,2025-10-17 19:00,132.9,10212,United Kingdom
INV701182,TH-JACK,Denim Jacket,3,2025-10-17 19:00,100.55,10212,United Kingdom
INV700686,TH-BELT,Leather Belt,1,2025-10-18 11:00,32.03,10123,United Kingdom
INV700686,TH-SHIRT,Oxford Shirt,3,2025-10-18 11:00,56.01,10123,United Kingdom
INV700686,TH-BELT,Leather Belt,2,2025-10-18 11:00,34.12,10123,United Kingdom
INV700370,TH-SCARF,Merino Scarf,3,2025-10-18 18:00,35.3,10067,United Kingdom
INV700370,TH-BAG,Canvas Tote Bag,3,2025-10-18 18:00,42.95,10067,United Kingdom
INV700963,TH-BAG,Canvas Tote Bag,2,2025-10-19 10:00,45.55,10174,United Kingdom
INV700106,TH-HOOD,Pullover Hoodie,3,2025-10-19 13:00,71.08,10019,United Kingdom
INV700106,TH-JACK,Denim Jacket,3,2025-10-19 13:00,99.27,10019,United Kingdom
INV700106,TH-JEAN,Slim Fit Jeans,2,2025-10-19 13:00,77.72,10019,United Kingdom
INV700517,TH-SOCK,Sock 3-Pack,1,2025-10-19 17:00,15.01,10092,United Kingdom
INV701081,TH-SHORT,Chino Shorts,2,2025-10-19 20:00,42.07,10196,United Kingdom
INV700282,TH-TSHIRT,Cotton Tee,3,2025-10-20 09:00,24.23,10052,United Kingdom
INV700282,TH-HOOD,Pullover Hoodie,1,2025-10-20 09:00,73.25,10052,United Kingdom
INV701101,TH-COAT,Wool Overcoat,2,2025-10-20 12:00,184.14,10199,United Kingdom
INV701101,TH-HAT,Wool Beanie,3,2025-10-20 12:00,20.66,10199,United Kingdom
INV700318,TH-CHINO,Stretch Chinos,3,2025-10-20 16:00,60.19,10057,United Kingdom
INV700701,TH-JACK,Denim Jacket,1,2025-10-20 17:00,102.72,10126,United Kingdom
INV700701,TH-SOCK,Sock 3-Pack,2,2025-10-20 17:00,15.61,10126,United Kingdom
INV700208,TH-JEAN,Slim Fit Jeans,1,2025-10-21 10:00,78.71,10035,United Kingdom
INV701341,TH-HOOD,Pullover Hoodie,2,2025-10-21 13:00,71.41,10241,United Kingdom
INV700245,TH-HAT,Wool Beanie,3,2025-10-21 15:00,20.99,10042,United Kingdom
INV700245,TH-SHOE,Leather Sneakers,2,2025-10-21 15:00,132.18,10042,United Kingdom
INV700245,TH-SHOE,Leather Sneakers,1,2025-10-21 15:00,141.54,10042,United Kingdom
INV701248,TH-SHIRT,Oxford Shirt,2,2025-10-21 19:00,51.47,10223,United Kingdom
INV700453,TH-BAG,Canvas Tote Bag,1,2025-10-22 11:00,46.35,10080,United Kingdom
INV700453,TH-COAT,Wool Overcoat,1,2025-10-22 11:00,202.62,10080,United Kingdom
INV700453,TH-JEAN,Slim Fit Jeans,1,2025-10-22 11:00,81.01,10080,United Kingdom
INV700688,TH-SOCK,Sock 3-Pack,3,2025-10-22 12:00,15.81,10123,United Kingdom
INV700688,TH-BAG,Canvas Tote Bag,1,2025-10-22 12:00,44.57,10123,United Kingdom
INV700044,TH-CHINO,Stretch Chinos,1,2025-10-22 12:00,61.65,10007,United Kingdom
INV700044,TH-SHIRT,Oxford Shirt,2,2025-10-22 12:00,54.78,10007,United Kingdom
INV700044,TH-BAG,Canvas Tote Bag,1,2025-10-22 12:00,46.41,10007,United Kingdom
INV700688,TH-CHINO,Stretch Chinos,3,2025-10-22 12:00,66.49,10123,United Kingdom
INV700601,TH-HAT,Wool Beanie,2,2025-10-22 18:00,24.11,10108,United Kingdom
INV700601,TH-SHIRT,Oxford Shirt,2,2025-10-22 18:00,55.77,10108,United Kingdom
INV701623,TH-HOOD,Pullover Hoodie,3,2025-10-23 13:00,63.31,10302,United Kingdom
INV700045,TH-HOOD,Pullover Hoodie,2,2025-10-23 14:00,72.01,10007,United Kingdom
INV700045,TH-SHORT,Chino Shorts,3,2025-10-23 14:00,42.61,10007,United Kingdom
INV700045,TH-SHORT,Chino Shorts,2,2025-10-23 14:00,40.42,10007,United Kingdom
INV700397,TH-SHIRT,Oxford Shirt,1,2025-10-23 17:00,55.68,10072,France
INV701292,TH-SHORT,Chino Shorts,2,2025-10-23 17:00,42.93,10234,United Kingdom
INV700397,TH-JACK,Denim Jacket,3,2025-10-23 17:00,105.5,10072,France
INV700400,TH-JEAN,Slim Fit Jeans,3,2025-10-25 10:00,83.74,10072,France
INV700687,TH-COAT,Wool Overcoat,2,2025-10-25 17:00,201.44,10123,United Kingdom
INV700687,TH-SHORT,Chino Shorts,3,2025-10-25 17:00,40.23,10123,United Kingdom
INV700681,TH-COAT,Wool Overcoat,2,2025-10-26 10:00,193.02,10123,United Kingdom
INV700681,TH-HAT,Wool Beanie,2,2025-10-26 10:00,22.63,10123,United Kingdom
INV701620,TH-SHORT,Chino Shorts,2,2025-10-26 11:00,44.51,10300,United Kingdom
INV701620,TH-BOOT,Chelsea Boots,2,2025-10-26 11:00,162.51,10300,United Kingdom
INV701620,TH-SHIRT,Oxford Shirt,3,2025-10-26 11:00,59.41,10300,United Kingdom
INV700960,TH-SOCK,Sock 3-Pack,2,2025-10-26 12:00,15.88,10174,United Kingdom
INV700059,TH-BELT,Leather Belt,3,2025-10-26 14:00,32.03,10011,United Kingdom
INV701560,TH-SHOE,Leather Sneakers,2,2025-10-26 19:00,124.95,10290,Nepal
INV701560,TH-SHOE,Leather Sneakers,2,2025-10-26 19:00,130.78,10290,Nepal
INV701253,TH-HOOD,Pullover Hoodie,1,2025-10-26 19:00,74.27,10223,United Kingdom
INV701253,TH-BELT,Leather Belt,3,2025-10-26 19:00,34.65,10223,United Kingdom
INV700684,TH-SHOE,Leather Sneakers,1,2025-10-26 20:00,127.99,10123,United Kingdom
INV700753,TH-BELT,Leather Belt,1,2025-10-27 08:00,33.97,10135,Nepal
INV700753,TH-CHINO,Stretch Chinos,1,2025-10-27 08:00,62.25,10135,Nepal
INV700583,TH-BAG,Canvas Tote Bag,3,2025-10-27 08:00,46.27,10107,United Kingdom
INV700788,TH-TSHIRT,Cotton Tee,3,2025-10-27 18:00,23.41,10142,United Kingdom
INV700129,TH-SHORT,Chino Shorts,1,2025-10-27 20:00,43.49,10022,United Kingdom
INV700129,TH-HAT,Wool Beanie,1,2025-10-27 20:00,21.38,10022,United Kingdom
INV701156,TH-TSHIRT,Cotton Tee,3,2025-10-28 08:00,24.07,10207,United Kingdom
INV701156,TH-SOCK,Sock 3-Pack,3,2025-10-28 08:00,14.78,10207,United Kingdom
INV700058,TH-COAT,Wool Overcoat,1,2025-10-28 10:00,200.19,10011,United Kingdom
INV700058,TH-HAT,Wool Beanie,1,2025-10-28 10:00,21.01,10011,United Kingdom
INV700058,TH-HAT,Wool Beanie,1,2025-10-28 10:00,23.62,10011,United Kingdom
INV700483,TH-BOOT,Chelsea Boots,1,2025-10-28 12:00,161.56,10087,United Kingdom
INV700685,TH-HOOD,Pullover Hoodie,3,2025-10-28 19:00,67.0,10123,United Kingdom
INV700685,TH-HOOD,Pullover Hoodie,3,2025-10-28 19:00,67.97,10123,United Kingdom
INV701227,TH-SHOE,Leather Sneakers,1,2025-10-28 19:00,138.29,10219,United Kingdom
INV701227,TH-BOOT,Chelsea Boots,1,2025-10-28 19:00,165.5,10219,United Kingdom
INV700685,TH-SOCK,Sock 3-Pack,1,2025-10-28 19:00,14.2,10123,United Kingdom
INV700207,TH-BAG,Canvas Tote Bag,1,2025-10-28 20:00,45.66,10035,United Kingdom
