InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV100061,TH-CAP,Logo Cap,3,2025-06-25 21:00,16.48,17004,United Kingdom
INV100254,TH-SOCK,Ankle Socks 3pk,2,2026-03-25 20:00,10.73,17016,United Kingdom
INV100703,TH-HOOD,Fleece Hoodie,3,2026-04-12 02:00,35.87,17066,United Kingdom
INV100868,TH-HOOD,Fleece Hoodie,3,2025-12-29 04:00,34.91,17107,United Kingdom
INV100340,TH-SOCK,Ankle Socks 3pk,4,2025-09-15 22:00,11.14,17022,United Kingdom
INV100277,TH-JEAN,Slim Fit Jeans,3,2026-04-24 20:00,58.9,17018,United Kingdom
INV100326,TH-SHIRT,Oxford Shirt,2,2025-12-06 04:00,34.46,17021,United Kingdom
INV100091,TH-BELT,Leather Belt,3,2026-03-26 07:00,28.18,17005,United Kingdom
INV100018,TH-SHOE,Canvas Sneakers,2,2026-06-21 08:00,54.81,17001,United Kingdom
INV100290,TH-SCARF,Wool Scarf,2,2025-11-20 05:00,23.25,17019,United Kingdom
INV100540,TH-SHIRT,Oxford Shirt,2,2026-05-02 03:00,30.75,17040,United Kingdom
INV100645,TH-SHIRT,Oxford Shirt,2,2026-04-22 06:00,31.21,17053,United Kingdom
INV101104,TH-BELT,Leather Belt,2,2025-03-15 04:00,16.41,17132,United Kingdom
INV100608,TH-SOCK,Ankle Socks 3pk,1,2025-10-06 01:00,7.96,17047,United Kingdom
INV100865,TH-DRESS,Summer Dress,1,2025-11-04 08:00,50.43,17107,United Kingdom
INV100215,TH-HOOD,Fleece Hoodie,1,2025-09-27 03:00,38.71,17014,United Kingdom
INV100522,TH-HOOD,Fleece Hoodie,1,2025-09-21 04:00,38.77,17039,United Kingdom
INV100825,TH-BELT,Leather Belt,2,2025-10-20 21:00,24.2,17102,United Kingdom
INV100768,TH-CAP,Logo Cap,1,2026-02-26 12:00,16.08,17095,United Kingdom
INV100187,TH-DRESS,Summer Dress,2,2025-12-12 21:00,57.34,17012,United Kingdom
INV100493,TH-JACK,Denim Jacket,3,2026-04-18 22:00,59.05,17035,United Kingdom
INV100078,TH-SHIRT,Oxford Shirt,1,2025-11-18 03:00,37.96,17005,United Kingdom
INV100819,TH-SOCK,Ankle Socks 3pk,3,2025-11-18 06:00,9.63,17101,United Kingdom
INV100276,TH-CAP,Logo Cap,4,2026-04-12 21:00,19.27,17018,United Kingdom
INV100273,TH-BELT,Leather Belt,2,2026-02-25 20:00,26.02,17018,United Kingdom
INV100109,TH-TSHIRT,Cotton Crew T-Shirt,4,2026-03-10 22:00,15.45,17006,United Kingdom
INV100433,TH-JEAN,Slim Fit Jeans,2,2026-07-03 12:00,45.82,17029,United Kingdom
INV101030,TH-BELT,Leather Belt,1,2025-03-25 03:00,28.32,17123,United Kingdom
INV100937,TH-SHOE,Canvas Sneakers,2,2025-02-23 21:00,51.24,17115,United Kingdom
INV100245,TH-CAP,Logo Cap,3,2025-07-18 01:00,16.47,17016,United Kingdom
INV100524,TH-JACK,Denim Jacket,2,2026-01-17 23:00,67.36,17039,United Kingdom
INV100936,TH-BELT,Leather Belt,3,2024-12-31 20:00,25.06,17115,United Kingdom
INV100133,TH-SHORT,Chino Shorts,3,2026-04-13 22:00,30.73,17008,United Kingdom
INV100109,TH-BELT,Leather Belt,2,2026-03-10 22:00,28.52,17006,United Kingdom
INV100254,TH-CAP,Logo Cap,4,2026-03-25 20:00,18.08,17016,United Kingdom
INV100532,TH-SHIRT,Oxford Shirt,2,2026-03-17 04:00,32.78,17040,United Kingdom
INV100937,TH-SHOE,Canvas Sneakers,1,2025-02-23 21:00,57.24,17115,United Kingdom
INV100883,TH-JACK,Denim Jacket,2,2025-08-28 23:00,72.04,17109,United Kingdom
INV100484,TH-TSHIRT,Cotton Crew T-Shirt,3,2026-07-07 12:00,13.23,17034,United Kingdom
INV100309,TH-SHORT,Chino Shorts,1,2026-01-12 22:00,34.87,17020,United Kingdom
INV100048,TH-SHIRT,Oxford Shirt,2,2025-09-23 20:00,38.6,17003,United Kingdom
INV101122,TH-SOCK,Ankle Socks 3pk,1,2025-01-26 23:00,6.76,17140,United Kingdom
INV100003,TH-SOCK,Ankle Socks 3pk,3,2025-12-31 05:00,11.7,17001,United Kingdom
INV100942,TH-BELT,Leather Belt,3,2025-05-13 23:00,25.27,17115,United Kingdom
INV100758,TH-BELT,Leather Belt,1,2025-08-28 22:00,24.59,17095,United Kingdom
INV100041,TH-SHORT,Chino Shorts,1,2026-06-29 12:00,37.18,17002,United Kingdom
INV100287,TH-SHIRT,Oxford Shirt,3,2025-10-20 02:00,39.91,17019,United Kingdom
INV100357,TH-JACK,Denim Jacket,3,2026-06-29 05:00,81.71,17022,United Kingdom
INV101044,TH-SHIRT,Oxford Shirt,2,2025-02-27 12:00,40.1,17124,United Kingdom
INV100266,TH-SOCK,Ankle Socks 3pk,4,2026-07-06 12:00,11.12,17017,United Kingdom
INV100410,TH-DRESS,Summer Dress,2,2025-06-21 00:00,54.69,17027,United Kingdom
INV100118,TH-HOOD,Fleece Hoodie,3,2025-10-30 00:00,39.76,17007,United Kingdom
INV100707,TH-SHOE,Canvas Sneakers,1,2026-01-02 01:00,37.14,17067,United Kingdom
INV100437,TH-TSHIRT,Cotton Crew T-Shirt,1,2026-02-02 06:00,12.17,17030,United Kingdom
INV101049,TH-SOCK,Ankle Socks 3pk,2,2025-01-30 23:00,10.1,17125,United Kingdom
INV100610,TH-JEAN,Slim Fit Jeans,2,2025-11-01 20:00,44.83,17047,United Kingdom
INV100598,TH-HOOD,Fleece Hoodie,3,2026-02-13 01:00,38.15,17046,United Kingdom
INV101077,TH-SHOE,Canvas Sneakers,1,2025-03-20 12:00,55.44,17127,United Kingdom
INV100113,TH-JEAN,Slim Fit Jeans,4,2026-06-04 20:00,48.73,17006,United Kingdom
INV100091,TH-SOCK,Ankle Socks 3pk,3,2026-03-26 07:00,11.41,17005,United Kingdom
INV100130,TH-BELT,Leather Belt,1,2026-01-18 20:00,24.19,17008,United Kingdom
INV101048,TH-BELT,Leather Belt,1,2025-01-04 20:00,28.5,17125,United Kingdom
INV100851,TH-JACK,Denim Jacket,3,2025-08-07 02:00,74.2,17105,United Kingdom
INV100099,TH-SCARF,Wool Scarf,3,2025-10-08 02:00,21.77,17006,United Kingdom
INV100011,TH-SOCK,Ankle Socks 3pk,3,2026-03-26 20:00,10.3,17001,United Kingdom
INV100266,TH-CAP,Logo Cap,1,2026-07-06 12:00,17.28,17017,United Kingdom
INV101003,TH-SHORT,Chino Shorts,2,2025-05-15 21:00,31.39,17120,United Kingdom
INV100868,TH-JEAN,Slim Fit Jeans,3,2025-12-29 04:00,44.25,17107,United Kingdom
INV100553,TH-SHORT,Chino Shorts,2,2026-06-05 04:00,26.09,17041,United Kingdom
INV100505,TH-HOOD,Fleece Hoodie,3,2026-03-16 05:00,36.99,17037,United Kingdom
INV100283,TH-SOCK,Ankle Socks 3pk,4,2026-07-03 12:00,10.15,17018,United Kingdom
INV100232,TH-JEAN,Slim Fit Jeans,1,2026-03-26 01:00,49.57,17015,United Kingdom
INV100460,TH-JEAN,Slim Fit Jeans,2,2026-02-04 08:00,40.86,17032,United Kingdom
INV100143,TH-BELT,Leather Belt,2,2026-01-23 07:00,25.92,17009,United Kingdom
INV100104,TH-HOOD,Fleece Hoodie,3,2026-01-03 23:00,47.43,17006,United Kingdom
INV100136,TH-SOCK,Ankle Socks 3pk,4,2025-08-31 03:00,9.81,17009,United Kingdom
INV100100,TH-JACK,Denim Jacket,2,2025-10-12 08:00,75.63,17006,United Kingdom
INV100699,TH-SCARF,Wool Scarf,3,2026-04-29 20:00,17.72,17065,United Kingdom
INV100718,TH-SOCK,Ankle Socks 3pk,1,2026-06-27 00:00,8.47,17072,United Kingdom
INV100868,TH-SCARF,Wool Scarf,1,2025-12-29 04:00,23.73,17107,United Kingdom
INV100160,TH-HOOD,Fleece Hoodie,1,2025-11-09 20:00,46.93,17010,United Kingdom
INV100906,TH-JACK,Denim Jacket,3,2025-10-08 21:00,67.48,17111,United Kingdom
INV100359,TH-BELT,Leather Belt,2,2025-07-16 20:00,22.68,17023,United Kingdom
INV100541,TH-DRESS,Summer Dress,3,2026-07-01 12:00,54.01,17040,United Kingdom
INV100168,TH-JACK,Denim Jacket,3,2026-05-22 23:00,80.56,17010,United Kingdom
INV100236,TH-JACK,Denim Jacket,2,2026-05-01 22:00,68.36,17015,United Kingdom
INV100025,TH-TSHIRT,Cotton Crew T-Shirt,3,2025-12-23 00:00,14.85,17002,United Kingdom
INV100193,TH-SHORT,Chino Shorts,2,2026-02-10 08:00,33.38,17012,United Kingdom
INV100314,TH-SHORT,Chino Shorts,2,2026-03-20 22:00,30.83,17020,United Kingdom
INV100449,TH-SCARF,Wool Scarf,3,2026-06-10 08:00,18.59,17031,United Kingdom
INV100773,TH-TSHIRT,Cotton Crew T-Shirt,1,2025-11-06 06:00,13.57,17096,United Kingdom
INV100206,TH-SHOE,Canvas Sneakers,3,2026-04-18 05:00,50.06,17013,United Kingdom
INV100573,TH-HOOD,Fleece Hoodie,1,2026-07-09 12:00,38.99,17043,United Kingdom
INV100558,TH-HOOD,Fleece Hoodie,3,2025-12-15 07:00,36.79,17042,United Kingdom
INV100719,TH-SOCK,Ankle Socks 3pk,1,2026-07-14 12:00,8.05,17072,United Kingdom
INV100262,TH-BELT,Leather Belt,1,2025-12-12 03:00,29.86,17017,United Kingdom
INV100471,TH-BELT,Leather Belt,3,2026-03-17 22:00,22.26,17033,United Kingdom
INV100782,TH-HOOD,Fleece Hoodie,3,2025-07-28 05:00,42.86,17097,United Kingdom
INV100017,TH-SHIRT,Oxford Shirt,4,2026-06-16 04:00,34.31,17001,United Kingdom
INV100262,TH-JEAN,Slim Fit Jeans,2,2025-12-12 03:00,55.0,17017,United Kingdom
INV100045,TH-DRESS,Summer Dress,4,2025-07-25 03:00,63.32,17003,United Kingdom
INV100913,TH-SHORT,Chino Shorts,2,2025-11-10 20:00,28.3,17112,United Kingdom
INV100070,TH-JACK,Denim Jacket,3,2026-04-03 20:00,82.74,17004,United Kingdom
INV101045,TH-SHIRT,Oxford Shirt,2,2024-11-07 06:00,39.6,17125,United Kingdom
INV100338,TH-BELT,Leather Belt,1,2026-06-12 06:00,28.54,17021,United Kingdom
INV100314,TH-SHIRT,Oxford Shirt,4,2026-03-20 22:00,35.94,17020,United Kingdom
INV100973,TH-BELT,Leather Belt,1,2024-09-27 04:00,25.51,17118,United Kingdom
INV100397,TH-HOOD,Fleece Hoodie,1,2025-08-26 20:00,39.0,17026,United Kingdom
INV101098,TH-SHORT,Chino Shorts,2,2025-07-05 23:00,33.48,17129,United Kingdom
INV100410,TH-TSHIRT,Cotton Crew T-Shirt,2,2025-06-21 00:00,14.51,17027,United Kingdom
INV100120,TH-TSHIRT,Cotton Crew T-Shirt,2,2025-12-21 08:00,17.48,17007,United Kingdom
INV100941,TH-JEAN,Slim Fit Jeans,2,2025-05-04 02:00,53.5,17115,United Kingdom
INV100330,TH-SOCK,Ankle Socks 3pk,2,2026-02-06 04:00,11.21,17021,United Kingdom
INV100405,TH-BELT,Leather Belt,3,2026-03-16 07:00,19.93,17026,United Kingdom
INV100144,TH-SHOE,Canvas Sneakers,2,2026-01-25 23:00,51.84,17009,United Kingdom
INV100399,TH-SCARF,Wool Scarf,1,2025-11-06 00:00,17.82,17026,United Kingdom
INV100294,TH-CAP,Logo Cap,3,2026-01-01 21:00,18.59,17019,United Kingdom
INV100826,TH-SCARF,Wool Scarf,2,2025-10-27 22:00,20.33,17102,United Kingdom
INV101030,TH-JACK,Denim Jacket,1,2025-03-25 03:00,69.43,17123,United Kingdom
INV100319,TH-JACK,Denim Jacket,3,2026-06-10 20:00,73.53,17020,United Kingdom
INV100910,TH-SHIRT,Oxford Shirt,3,2025-09-01 20:00,37.05,17112,United Kingdom
INV101050,TH-BELT,Leather Belt,3,2025-04-17 22:00,29.58,17125,United Kingdom
INV100065,TH-SHORT,Chino Shorts,3,2026-01-05 00:00,33.13,17004,United Kingdom
INV100850,TH-SOCK,Ankle Socks 3pk,3,2025-06-26 01:00,10.33,17105,United Kingdom
INV101145,TH-DRESS,Summer Dress,1,2025-08-07 12:00,38.36,17153,United Kingdom
INV100584,TH-HOOD,Fleece Hoodie,2,2026-01-12 05:00,36.9,17045,United Kingdom
INV100330,TH-SHIRT,Oxford Shirt,2,2026-02-06 04:00,34.36,17021,United Kingdom
INV100417,TH-DRESS,Summer Dress,1,2026-06-01 12:00,51.22,17027,United Kingdom
INV100972,TH-SCARF,Wool Scarf,2,2024-09-12 21:00,25.94,17118,United Kingdom
INV100272,TH-SHORT,Chino Shorts,2,2026-02-23 22:00,37.12,17018,United Kingdom
INV100674,TH-SHORT,Chino Shorts,1,2026-03-26 01:00,28.24,17059,United Kingdom
INV101049,TH-TSHIRT,Cotton Crew T-Shirt,1,2025-01-30 23:00,15.44,17125,United Kingdom
INV100153,TH-CAP,Logo Cap,3,2026-05-22 00:00,17.03,17009,United Kingdom
INV100040,TH-CAP,Logo Cap,3,2026-06-19 00:00,18.28,17002,United Kingdom
INV100246,TH-SHORT,Chino Shorts,3,2025-07-28 22:00,31.54,17016,United Kingdom
INV100825,TH-BELT,Leather Belt,1,2025-10-20 21:00,23.89,17102,United Kingdom
INV100048,TH-BELT,Leather Belt,3,2025-09-23 20:00,26.88,17003,United Kingdom
INV100213,TH-CAP,Logo Cap,3,2025-08-12 22:00,15.7,17014,United Kingdom
INV101098,TH-DRESS,Summer Dress,2,2025-07-05 23:00,64.28,17129,United Kingdom
INV100766,TH-SCARF,Wool Scarf,1,2025-11-30 23:00,21.28,17095,United Kingdom
INV100051,TH-JEAN,Slim Fit Jeans,3,2025-12-03 08:00,48.12,17003,United Kingdom
INV100355,TH-SHIRT,Oxford Shirt,2,2026-06-24 00:00,40.2,17022,United Kingdom
INV101064,TH-CAP,Logo Cap,2,2025-10-23 12:00,19.29,17126,United Kingdom
INV100504,TH-HOOD,Fleece Hoodie,2,2026-02-11 22:00,37.61,17037,United Kingdom
INV100946,TH-HOOD,Fleece Hoodie,2,2025-01-11 07:00,42.86,17116,United Kingdom
INV100207,TH-SHOE,Canvas Sneakers,2,2026-04-20 05:00,51.6,17013,United Kingdom
INV100840,TH-SCARF,Wool Scarf,3,2025-09-01 04:00,20.86,17104,United Kingdom
INV100272,TH-BELT,Leather Belt,4,2026-02-23 22:00,28.12,17018,United Kingdom
INV100521,TH-JEAN,Slim Fit Jeans,3,2026-07-09 12:00,49.75,17038,United Kingdom
INV100997,TH-SHIRT,Oxford Shirt,1,2024-12-22 02:00,35.73,17120,United Kingdom
INV100172,TH-CAP,Logo Cap,2,2025-10-08 21:00,16.68,17011,United Kingdom
INV100141,TH-CAP,Logo Cap,3,2025-12-30 03:00,18.29,17009,United Kingdom
INV100520,TH-SHOE,Canvas Sneakers,1,2026-06-28 04:00,37.93,17038,United Kingdom
INV100711,TH-CAP,Logo Cap,2,2026-06-20 12:00,13.91,17067,United Kingdom
INV100134,TH-BELT,Leather Belt,1,2026-05-05 01:00,29.21,17008,United Kingdom
INV100405,TH-SHOE,Canvas Sneakers,1,2026-03-16 07:00,45.87,17026,United Kingdom
INV100513,TH-SHOE,Canvas Sneakers,1,2025-11-04 03:00,43.56,17038,United Kingdom
INV100535,TH-SCARF,Wool Scarf,1,2026-03-30 00:00,19.53,17040,United Kingdom
INV100649,TH-TSHIRT,Cotton Crew T-Shirt,3,2026-03-07 22:00,12.04,17054,United Kingdom
INV100612,TH-CAP,Logo Cap,3,2025-11-14 00:00,13.03,17047,United Kingdom
INV100549,TH-SHIRT,Oxford Shirt,1,2026-03-22 22:00,34.1,17041,United Kingdom
INV101025,TH-SHOE,Canvas Sneakers,1,2024-12-31 05:00,54.43,17123,United Kingdom
INV100322,TH-BELT,Leather Belt,2,2025-11-02 20:00,28.62,17021,United Kingdom
INV100590,TH-SHIRT,Oxford Shirt,3,2026-07-11 12:00,31.14,17045,United Kingdom
INV100351,TH-JEAN,Slim Fit Jeans,3,2026-04-10 05:00,57.89,17022,United Kingdom
INV100194,TH-CAP,Logo Cap,1,2026-02-21 21:00,17.15,17012,United Kingdom
INV100246,TH-SCARF,Wool Scarf,4,2025-07-28 22:00,25.02,17016,United Kingdom
INV101014,TH-DRESS,Summer Dress,2,2024-09-21 23:00,68.72,17122,United Kingdom
INV100228,TH-TSHIRT,Cotton Crew T-Shirt,4,2025-11-26 05:00,17.34,17015,United Kingdom
INV101088,TH-SHORT,Chino Shorts,3,2025-01-25 01:00,37.8,17129,United Kingdom
INV100978,TH-TSHIRT,Cotton Crew T-Shirt,3,2025-02-03 06:00,16.69,17118,United Kingdom
INV100722,TH-SOCK,Ankle Socks 3pk,1,2026-06-24 12:00,8.39,17074,United Kingdom
INV101108,TH-JACK,Denim Jacket,1,2024-12-18 12:00,43.63,17134,United Kingdom
INV100681,TH-DRESS,Summer Dress,3,2026-03-05 02:00,45.95,17061,United Kingdom
INV100300,TH-JEAN,Slim Fit Jeans,2,2026-07-07 12:00,54.17,17019,United Kingdom
INV100571,TH-HOOD,Fleece Hoodie,1,2026-05-29 04:00,37.89,17043,United Kingdom
INV100716,TH-SHIRT,Oxford Shirt,2,2026-07-04 12:00,28.7,17070,United Kingdom
INV100540,TH-HOOD,Fleece Hoodie,2,2026-05-02 03:00,37.17,17040,United Kingdom
INV100412,TH-TSHIRT,Cotton Crew T-Shirt,2,2025-10-14 20:00,13.91,17027,United Kingdom
INV100687,TH-JEAN,Slim Fit Jeans,1,2026-06-20 12:00,39.91,17062,United Kingdom
INV100439,TH-SHOE,Canvas Sneakers,3,2026-03-08 00:00,42.6,17030,United Kingdom
INV100188,TH-SOCK,Ankle Socks 3pk,3,2025-12-27 02:00,9.92,17012,United Kingdom
INV101085,TH-HOOD,Fleece Hoodie,1,2025-05-18 05:00,42.02,17128,United Kingdom
INV101024,TH-SHOE,Canvas Sneakers,1,2024-12-18 22:00,52.24,17123,United Kingdom
INV100808,TH-SCARF,Wool Scarf,2,2025-11-30 12:00,21.46,17100,United Kingdom
INV100177,TH-SOCK,Ankle Socks 3pk,4,2025-12-25 07:00,10.62,17011,United Kingdom
INV101120,TH-SCARF,Wool Scarf,2,2025-08-07 12:00,16.84,17139,United Kingdom
INV100742,TH-SHOE,Canvas Sneakers,2,2026-06-22 03:00,41.12,17086,United Kingdom
INV100287,TH-HOOD,Fleece Hoodie,4,2025-10-20 02:00,41.4,17019,United Kingdom
INV100949,TH-SHIRT,Oxford Shirt,1,2025-02-28 01:00,36.35,17116,United Kingdom
INV100095,TH-JEAN,Slim Fit Jeans,2,2026-06-30 12:00,57.48,17005,United Kingdom
INV101109,TH-TSHIRT,Cotton Crew T-Shirt,1,2024-12-23 12:00,10.09,17135,United Kingdom
INV101020,TH-BELT,Leather Belt,1,2025-05-13 03:00,26.75,17122,United Kingdom
INV100686,TH-JACK,Denim Jacket,1,2026-04-28 08:00,61.66,17062,United Kingdom
INV100998,TH-SHORT,Chino Shorts,2,2025-01-19 03:00,37.47,17120,United Kingdom
INV100478,TH-TSHIRT,Cotton Crew T-Shirt,3,2026-01-15 06:00,13.26,17034,United Kingdom
INV100328,TH-JEAN,Slim Fit Jeans,2,2026-01-04 00:00,55.83,17021,United Kingdom
INV100881,TH-CAP,Logo Cap,2,2025-07-24 20:00,17.62,17109,United Kingdom
INV100988,TH-SOCK,Ankle Socks 3pk,1,2025-08-07 00:00,9.89,17119,United Kingdom
INV101074,TH-SHORT,Chino Shorts,3,2025-02-02 02:00,37.06,17127,United Kingdom
INV100552,TH-SHOE,Canvas Sneakers,1,2026-05-21 20:00,36.22,17041,United Kingdom
INV100286,TH-DRESS,Summer Dress,2,2025-10-04 03:00,57.75,17019,United Kingdom
INV100104,TH-SHORT,Chino Shorts,2,2026-01-03 23:00,32.7,17006,United Kingdom
INV100260,TH-HOOD,Fleece Hoodie,4,2025-11-28 02:00,39.35,17017,United Kingdom
INV100676,TH-JACK,Denim Jacket,2,2026-02-02 06:00,68.53,17060,United Kingdom
INV100068,TH-TSHIRT,Cotton Crew T-Shirt,2,2026-02-24 04:00,15.99,17004,United Kingdom
INV100030,TH-BELT,Leather Belt,2,2026-02-02 21:00,25.44,17002,United Kingdom
INV100750,TH-JEAN,Slim Fit Jeans,1,2026-07-14 12:00,35.85,17090,United Kingdom
INV100805,TH-SHIRT,Oxford Shirt,1,2025-05-29 20:00,30.97,17100,United Kingdom
INV100847,TH-DRESS,Summer Dress,3,2025-12-06 21:00,54.51,17104,United Kingdom
INV100288,TH-BELT,Leather Belt,4,2025-10-27 23:00,29.05,17019,United Kingdom
INV100781,TH-CAP,Logo Cap,3,2025-06-26 04:00,15.4,17097,United Kingdom
INV101009,TH-JEAN,Slim Fit Jeans,3,2025-03-18 23:00,59.95,17121,United Kingdom
INV101009,TH-TSHIRT,Cotton Crew T-Shirt,3,2025-03-18 23:00,16.04,17121,United Kingdom
INV100556,TH-JACK,Denim Jacket,1,2025-11-18 08:00,66.47,17042,United Kingdom
INV100856,TH-DRESS,Summer Dress,3,2026-03-02 12:00,54.51,17105,United Kingdom
INV100492,TH-CAP,Logo Cap,2,2026-04-16 07:00,13.53,17035,United Kingdom
INV100255,TH-SHOE,Canvas Sneakers,2,2026-04-13 03:00,44.34,17016,United Kingdom
INV100662,TH-SOCK,Ankle Socks 3pk,3,2026-02-17 04:00,8.32,17057,United Kingdom
INV100963,TH-BELT,Leather Belt,1,2025-07-17 22:00,29.34,17117,United Kingdom
INV100139,TH-HOOD,Fleece Hoodie,4,2025-11-28 01:00,38.65,17009,United Kingdom
INV100922,TH-SHORT,Chino Shorts,2,2025-11-16 20:00,31.3,17113,United Kingdom
INV100273,TH-SHOE,Canvas Sneakers,3,2026-02-25 20:00,54.07,17018,United Kingdom
INV100288,TH-HOOD,Fleece Hoodie,2,2025-10-27 23:00,44.47,17019,United Kingdom
INV101093,TH-SCARF,Wool Scarf,3,2025-03-12 05:00,25.35,17129,United Kingdom
INV100097,TH-BELT,Leather Belt,4,2025-08-06 03:00,28.44,17006,United Kingdom
INV100038,TH-JEAN,Slim Fit Jeans,4,2026-05-30 23:00,53.46,17002,United Kingdom
INV100728,TH-TSHIRT,Cotton Crew T-Shirt,2,2026-06-23 12:00,12.4,17078,United Kingdom
INV100497,TH-HOOD,Fleece Hoodie,3,2026-01-11 23:00,32.64,17036,United Kingdom
INV100756,TH-SHIRT,Oxford Shirt,1,2026-06-24 22:00,26.46,17094,United Kingdom
INV100119,TH-SHIRT,Oxford Shirt,2,2025-11-30 07:00,39.69,17007,United Kingdom
INV100223,TH-CAP,Logo Cap,3,2026-03-11 02:00,15.82,17014,United Kingdom
INV101058,TH-CAP,Logo Cap,1,2025-05-06 20:00,17.69,17126,United Kingdom
INV100776,TH-SCARF,Wool Scarf,2,2025-03-24 02:00,20.84,17097,United Kingdom
INV100338,TH-BELT,Leather Belt,1,2026-06-12 06:00,30.0,17021,United Kingdom
INV100094,TH-BELT,Leather Belt,4,2026-06-19 04:00,24.22,17005,United Kingdom
INV100105,TH-DRESS,Summer Dress,1,2026-01-06 20:00,64.52,17006,United Kingdom
INV100509,TH-DRESS,Summer Dress,3,2026-05-25 02:00,45.92,17037,United Kingdom
INV100075,TH-DRESS,Summer Dress,4,2026-07-06 12:00,56.95,17004,United Kingdom
INV100191,TH-DRESS,Summer Dress,4,2026-02-01 02:00,54.97,17012,United Kingdom
INV100948,TH-CAP,Logo Cap,1,2025-02-06 05:00,17.14,17116,United Kingdom
INV100010,TH-SHOE,Canvas Sneakers,2,2026-02-08 23:00,43.88,17001,United Kingdom
INV100949,TH-SHIRT,Oxford Shirt,1,2025-02-28 01:00,39.74,17116,United Kingdom
INV100240,TH-SHOE,Canvas Sneakers,4,2026-06-13 00:00,44.84,17015,United Kingdom
INV100133,TH-CAP,Logo Cap,3,2026-04-13 22:00,18.67,17008,United Kingdom
INV100392,TH-JACK,Denim Jacket,3,2026-05-23 04:00,62.17,17025,United Kingdom
INV100106,TH-SCARF,Wool Scarf,4,2026-01-16 21:00,21.24,17006,United Kingdom
INV100803,TH-SHIRT,Oxford Shirt,2,2025-05-03 23:00,33.18,17100,United Kingdom
INV100005,TH-SHIRT,Oxford Shirt,4,2026-01-13 07:00,40.35,17001,United Kingdom
INV100677,TH-JACK,Denim Jacket,2,2026-03-09 07:00,59.11,17060,United Kingdom
INV100208,TH-BELT,Leather Belt,3,2026-06-09 04:00,27.9,17013,United Kingdom
INV100003,TH-DRESS,Summer Dress,3,2025-12-31 05:00,55.31,17001,United Kingdom
INV100867,TH-HOOD,Fleece Hoodie,2,2025-11-21 22:00,38.01,17107,United Kingdom
INV100622,TH-SHIRT,Oxford Shirt,2,2025-10-29 23:00,27.97,17048,United Kingdom
INV101084,TH-JEAN,Slim Fit Jeans,3,2025-04-14 23:00,52.02,17128,United Kingdom
INV100775,TH-SOCK,Ankle Socks 3pk,1,2025-12-19 12:00,10.73,17096,United Kingdom
INV101013,TH-DRESS,Summer Dress,1,2025-10-03 12:00,60.59,17121,United Kingdom
INV100023,TH-SHOE,Canvas Sneakers,1,2025-11-11 22:00,44.3,17002,United Kingdom
INV100187,TH-TSHIRT,Cotton Crew T-Shirt,4,2025-12-12 21:00,15.32,17012,United Kingdom
INV100129,TH-JEAN,Slim Fit Jeans,2,2025-12-15 01:00,57.95,17008,United Kingdom
INV100186,TH-HOOD,Fleece Hoodie,3,2025-12-03 05:00,39.87,17012,United Kingdom
INV100216,TH-BELT,Leather Belt,4,2025-09-30 02:00,26.08,17014,United Kingdom
INV101078,TH-DRESS,Summer Dress,3,2024-10-22 01:00,65.32,17128,United Kingdom
INV100076,TH-SCARF,Wool Scarf,4,2025-10-11 00:00,26.02,17005,United Kingdom
INV100487,TH-JACK,Denim Jacket,3,2025-12-19 05:00,65.0,17035,United Kingdom
INV100411,TH-SCARF,Wool Scarf,1,2025-08-24 20:00,21.38,17027,United Kingdom
INV100122,TH-SHIRT,Oxford Shirt,4,2026-03-31 08:00,35.69,17007,United Kingdom
INV100998,TH-JACK,Denim Jacket,3,2025-01-19 03:00,81.77,17120,United Kingdom
INV100073,TH-JEAN,Slim Fit Jeans,1,2026-05-23 00:00,53.35,17004,United Kingdom
INV100647,TH-SHIRT,Oxford Shirt,3,2026-06-16 08:00,28.67,17053,United Kingdom
INV101121,TH-SHORT,Chino Shorts,2,2024-10-31 00:00,21.52,17140,United Kingdom
INV100335,TH-SOCK,Ankle Socks 3pk,2,2026-04-13 23:00,10.23,17021,United Kingdom
INV100578,TH-CAP,Logo Cap,3,2026-03-08 01:00,13.61,17044,United Kingdom
INV100489,TH-SHOE,Canvas Sneakers,2,2026-01-19 20:00,43.45,17035,United Kingdom
INV100568,TH-SCARF,Wool Scarf,2,2026-04-13 07:00,17.75,17043,United Kingdom
INV100508,TH-SOCK,Ankle Socks 3pk,1,2026-05-22 06:00,8.1,17037,United Kingdom
INV100139,TH-SHOE,Canvas Sneakers,3,2025-11-28 01:00,52.35,17009,United Kingdom
INV100007,TH-HOOD,Fleece Hoodie,2,2026-01-28 07:00,43.75,17001,United Kingdom
INV101148,TH-SCARF,Wool Scarf,2,2024-12-25 08:00,14.33,17155,United Kingdom
INV100965,TH-SHORT,Chino Shorts,2,2025-09-01 03:00,33.24,17117,United Kingdom
INV101064,TH-SHOE,Canvas Sneakers,1,2025-10-23 12:00,51.76,17126,United Kingdom
INV100422,TH-SOCK,Ankle Socks 3pk,1,2025-11-05 21:00,9.62,17028,United Kingdom
INV100669,TH-SHIRT,Oxford Shirt,2,2026-05-16 03:00,28.75,17058,United Kingdom
INV100244,TH-SCARF,Wool Scarf,3,2026-07-12 12:00,25.91,17015,United Kingdom
