CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,DistinctProducts,TenureDays,AvgItemsPerOrder,is_suspicious,R_score,F_score,M_score,RFM_Score,RFM_Total,Segment
13082.0,126,10,3595.48,47.939733333333336,4313,63,338,431.3,0,2,5,5,255,12,At Risk
13083.0,4,2,303.75,16.875,187,15,76,93.5,0,5,2,2,522,9,New Customer
13085.0,158,3,272.38,9.392413793103447,108,17,295,36.0,0,2,3,2,232,7,Needs Attention
13089.0,3,118,57385.88,30.90246634356489,30787,636,370,260.90677966101697,0,5,5,5,555,15,Champion
13090.0,9,18,8689.39,53.971366459627326,2194,98,373,121.88888888888889,0,5,5,5,555,15,Champion
13091.0,21,2,319.82,13.325833333333334,450,21,28,225.0,0,4,2,2,422,8,New Customer
13092.0,71,6,459.83,17.685769230769232,271,19,360,45.16666666666666,0,3,4,2,342,9,Loyal Customer
13093.0,267,13,7741.47,45.53805882352941,3943,99,373,303.3076923076923,0,1,5,5,155,11,At Risk
13094.0,21,16,1708.86,56.962,1542,4,369,96.375,0,4,5,4,454,13,Champion
13095.0,71,1,74.39999999999999,12.4,144,6,71,144.0,0,3,1,1,311,5,About to sleep
13097.0,33,14,5893.32,13.485858123569791,2341,215,360,167.21428571428572,0,3,5,5,355,13,Loyal Customer
13098.0,1,41,28658.88,47.37004958677686,15911,163,317,388.0731707317073,0,5,5,5,555,15,Champion
13099.0,99,1,207.36,207.36,288,1,99,288.0,0,2,1,1,211,4,Lost Customers
13101.0,234,1,101.19,12.64875,113,8,234,113.0,0,1,1,1,111,3,Lost Customers
13102.0,1,27,6336.29,20.43964516129032,4160,141,365,154.07407407407408,0,5,5,5,555,15,Champion
13103.0,40,1,243.94,30.4925,82,8,40,82.0,0,3,1,2,312,6,About to sleep
13104.0,3,6,1098.48,54.924,504,14,355,84.0,0,5,4,4,544,13,Champion
13106.0,129,2,59.5,29.75,14,1,133,7.0,0,2,2,1,221,5,Lost Customers
13107.0,44,5,1524.07,25.401166666666665,1288,54,334,257.6,0,3,4,4,344,11,Loyal Customer
13108.0,373,1,350.06,35.006,298,10,373,298.0,0,1,1,2,112,4,Lost Customers
13109.0,3,5,766.84,15.3368,514,41,157,102.8,0,5,4,3,543,12,Loyal Customer
13110.0,31,8,1452.87,9.951164383561643,384,109,311,48.0,0,4,5,4,454,13,Champion
13113.0,1,40,10510.0,37.535714285714285,2594,113,366,64.85,0,5,5,5,555,15,Champion
13115.0,9,14,2205.63,16.709318181818183,1534,92,366,109.57142857142856,0,5,5,5,555,15,Champion
13116.0,117,2,485.19,15.651290322580644,290,30,138,145.0,0,2,2,3,223,7,Needs Attention
13117.0,22,8,984.91,12.959342105263158,945,66,372,118.125,0,4,5,4,454,13,Champion
13118.0,20,7,1125.0,13.71951219512195,389,68,289,55.57142857142857,0,4,4,4,444,12,Champion
13120.0,239,1,30.6,30.6,12,1,239,12.0,0,1,1,1,111,3,Lost Customers
13121.0,269,2,254.73,4.806226415094339,227,50,269,113.5,0,1,2,2,122,5,Lost Customers
13122.0,94,2,922.39,16.77072727272727,585,54,240,292.5,0,2,2,4,224,8,Needs Attention
13124.0,90,3,3866.33,16.452468085106382,2147,185,359,715.6666666666666,0,2,3,5,235,10,At Risk
13126.0,5,10,2056.29,14.480915492957749,2130,124,367,213.0,0,5,5,5,555,15,Champion
13127.0,78,1,259.17,17.278000000000002,127,15,78,127.0,0,2,1,2,212,5,Lost Customers
13130.0,94,1,64.0,32.0,32,2,94,32.0,0,2,1,1,211,4,Lost Customers
13131.0,23,4,1039.3,22.593478260869563,443,30,188,110.75,0,4,4,4,444,12,Champion
13132.0,262,1,77.3,25.766666666666666,20,3,262,20.0,0,1,1,1,111,3,Lost Customers
13133.0,274,2,109.8,15.685714285714283,32,7,304,16.0,0,1,2,1,121,4,Lost Customers
13134.0,73,7,1740.63,16.577428571428573,1044,94,240,149.14285714285714,0,2,4,4,244,10,At Risk
13135.0,197,1,3096.0,3096.0,4300,1,197,4300.0,0,1,1,5,115,7,Needs Attention
13136.0,50,11,2545.38,18.31208633093525,1312,97,365,119.27272727272728,0,3,5,5,355,13,Loyal Customer
13137.0,11,9,3605.08,5.113588652482269,2225,346,309,247.22222222222223,0,5,5,5,555,15,Champion
13138.0,22,6,962.39,15.276031746031746,473,31,372,78.83333333333333,0,4,4,4,444,12,Champion
13139.0,16,8,5055.79,29.05626436781609,2418,132,260,302.25,0,4,5,5,455,14,Champion
13140.0,108,3,423.72,9.211304347826088,186,40,366,62.0,0,2,3,2,232,7,Needs Attention
13141.0,85,6,2385.8,17.54264705882353,1547,113,315,257.8333333333333,0,2,4,5,245,11,At Risk
13142.0,19,1,307.09,13.35173913043478,258,23,19,258.0,0,4,1,2,412,7,New Customer
13144.0,333,1,110.95,36.98333333333333,21,3,333,21.0,0,1,1,1,111,3,Lost Customers
13145.0,40,5,614.77,87.82428571428571,142,5,372,28.4,0,3,4,3,343,10,Loyal Customer
13146.0,26,1,228.91,13.465294117647058,154,16,26,154.0,0,4,1,1,411,6,New Customer
13147.0,10,4,712.8000000000001,178.20000000000002,144,1,100,36.0,0,5,4,3,543,12,Loyal Customer
13148.0,29,17,3348.48,9.649798270893372,1828,238,364,107.52941176470588,0,4,5,5,455,14,Champion
13149.0,14,4,1676.06,19.48906976744186,1280,76,289,320.0,0,4,4,4,444,12,Champion
13151.0,203,2,1250.37,16.6716,361,73,296,180.5,0,1,2,4,124,7,Needs Attention
13153.0,6,1,486.22,32.41466666666667,418,15,6,418.0,0,5,1,3,513,9,Promising
13154.0,144,1,-611.86,-611.86,-1,1,144,-1.0,0,2,1,1,211,4,Lost Customers
13155.0,33,4,971.76,11.432470588235294,497,67,369,124.25,0,3,4,4,344,11,Loyal Customer
13157.0,49,5,1721.57,19.343483146067413,1430,69,298,286.0,0,3,4,4,344,11,Loyal Customer
13158.0,95,4,1201.06,15.203291139240504,784,59,319,196.0,0,2,4,4,244,10,At Risk
13159.0,9,5,1379.75,11.309426229508198,1045,114,116,209.0,0,5,4,4,544,13,Champion
13160.0,22,1,91.8,22.95,56,4,22,56.0,0,4,1,1,411,6,New Customer
13161.0,313,1,112.75,14.09375,29,8,313,29.0,0,1,1,1,111,3,Lost Customers
13162.0,122,5,1644.99,20.060853658536587,1663,74,335,332.6,0,2,4,4,244,10,At Risk
13165.0,46,2,1021.48,24.32095238095238,1376,40,351,688.0,0,3,2,4,324,9,Potential Loyalist
13166.0,282,2,414.7,9.873809523809523,214,39,283,107.0,0,1,2,2,122,5,Lost Customers
13167.0,19,4,791.33,12.174307692307693,785,51,144,196.25,0,4,4,3,443,11,Loyal Customer
13168.0,36,5,1310.14,9.850676691729324,680,102,318,136.0,0,3,4,4,344,11,Loyal Customer
13169.0,64,2,712.88,54.83692307692308,272,11,252,136.0,0,3,2,3,323,8,Potential Loyalist
13170.0,27,1,116.01,3.6253125,147,29,27,147.0,0,4,1,1,411,6,New Customer
13171.0,8,5,426.81,8.891875,227,37,299,45.4,0,5,4,2,542,11,Loyal Customer
13173.0,4,2,353.65,8.224418604651163,277,41,367,138.5,0,5,2,2,522,9,New Customer
13174.0,16,3,2817.03,8.971433121019109,1395,228,369,465.0,0,4,3,5,435,12,Potential Loyalist
13176.0,46,1,492.84,6.845,453,66,46,453.0,0,3,1,3,313,7,About to sleep
13177.0,65,1,282.45,16.61470588235294,91,17,65,91.0,0,3,1,2,312,6,About to sleep
13178.0,26,11,5725.47,21.60554716981132,3570,95,361,324.54545454545456,0,4,5,5,455,14,Champion
13182.0,45,1,121.18,11.016363636363636,201,11,45,201.0,0,3,1,1,311,5,About to sleep
13183.0,8,9,3957.78,42.10404255319149,2208,51,335,245.33333333333331,0,5,5,5,555,15,Champion
13184.0,15,12,1648.79,9.009781420765028,1662,138,290,138.5,0,4,5,4,454,13,Champion
13185.0,268,1,71.4,71.4,12,1,268,12.0,0,1,1,1,111,3,Lost Customers
13186.0,40,5,1539.69,18.329642857142854,804,69,129,160.8,0,3,4,4,344,11,Loyal Customer
13187.0,337,1,236.02,6.378918918918919,95,37,337,95.0,0,1,1,1,111,3,Lost Customers
13188.0,11,1,114.6,57.3,25,2,11,25.0,0,5,1,1,511,7,New Customer
13189.0,19,2,260.68,8.988965517241379,842,29,115,421.0,0,4,2,2,422,8,New Customer
13192.0,95,2,911.94,14.475238095238096,595,57,205,297.5,0,2,2,4,224,8,Needs Attention
13193.0,61,1,117.88,4.0648275862068965,50,22,61,50.0,0,3,1,1,311,5,About to sleep
13194.0,136,1,60.7,20.23333333333333,26,3,136,26.0,0,2,1,1,211,4,Lost Customers
13196.0,11,4,1797.78,16.343454545454545,1224,97,262,306.0,0,5,4,4,544,13,Champion
13198.0,10,8,3384.09,14.77768558951965,2645,200,362,330.625,0,5,5,5,555,15,Champion
13199.0,4,39,9803.96,81.69966666666666,6172,48,367,158.25641025641025,0,5,5,5,555,15,Champion
13200.0,19,4,870.09,18.915,516,42,126,129.0,0,4,4,3,443,11,Loyal Customer
13203.0,10,4,869.46,15.253684210526316,800,56,242,200.0,0,5,4,3,543,12,Loyal Customer
13207.0,15,2,250.26,31.2825,130,7,151,65.0,0,4,2,2,422,8,New Customer
13208.0,59,7,1205.9,8.039333333333333,786,124,309,112.28571428571428,0,3,4,4,344,11,Loyal Customer
13209.0,30,11,5820.16,17.690455927051673,4232,255,362,384.7272727272728,0,4,5,5,455,14,Champion
13210.0,94,1,353.48,16.067272727272726,316,22,94,316.0,0,2,1,2,212,5,Lost Customers
13211.0,10,3,1197.42,21.3825,874,45,361,291.3333333333333,0,5,3,4,534,12,Potential Loyalist
13212.0,9,4,780.58,5.458601398601399,309,128,61,77.25,0,5,4,3,543,12,Loyal Customer
13213.0,57,6,1518.43,16.50467391304348,1357,82,200,226.16666666666663,0,3,4,4,344,11,Loyal Customer
13216.0,268,1,333.74,66.748,297,5,268,297.0,0,1,1,2,112,4,Lost Customers
13217.0,122,5,133.62,19.08857142857143,114,3,157,22.8,0,2,4,1,241,7,Needs Attention
13218.0,127,1,62.63999999999999,12.528,88,5,127,88.0,0,2,1,1,211,4,Lost Customers
13220.0,78,4,819.2900000000001,39.01380952380953,196,18,237,49.0,0,2,4,3,243,9,At Risk
13221.0,240,2,847.41,12.839545454545457,244,62,359,122.0,0,1,2,3,123,6,Needs Attention
13223.0,200,2,163.20000000000002,32.64,88,5,232,44.0,0,1,2,1,121,4,Lost Customers
13224.0,60,3,2150.85,19.732568807339447,1512,101,151,504.0,0,3,3,5,335,11,Potential Loyalist
13225.0,3,8,6083.04,178.91294117647058,3352,23,362,419.0,0,5,5,5,555,15,Champion
13226.0,273,1,108.21,6.7631250000000005,80,16,273,80.0,0,1,1,1,111,3,Lost Customers
13227.0,202,1,257.7,28.633333333333333,99,9,202,99.0,0,1,1,2,112,4,Lost Customers
13228.0,81,1,358.0,179.0,200,2,81,200.0,0,2,1,2,212,5,Lost Customers
13229.0,226,1,160.95,16.095,63,10,226,63.0,0,1,1,1,111,3,Lost Customers
13230.0,4,15,2763.41,4.515375816993464,1544,393,365,102.93333333333334,0,5,5,5,555,15,Champion
13232.0,13,7,1357.6,6.558454106280193,778,147,243,111.14285714285714,0,4,5,4,454,13,Champion
13233.0,74,2,605.12,14.072558139534884,1004,43,336,502.0,0,2,2,3,223,7,Needs Attention
13235.0,212,2,101.17000000000009,1.7147457627118656,440,54,212,220.0,0,1,2,1,121,4,Lost Customers
13236.0,25,3,727.27,18.64794871794872,411,34,107,137.0,0,4,3,3,433,10,Potential Loyalist
13238.0,11,5,680.83,21.2759375,296,20,360,59.2,0,5,4,3,543,12,Loyal Customer
13239.0,262,1,329.56,14.98,363,22,262,363.0,0,1,1,2,112,4,Lost Customers
13240.0,96,4,663.65,9.905223880597015,298,59,366,74.5,0,2,4,3,243,9,At Risk
13242.0,112,3,270.40000000000003,20.800000000000004,130,12,214,43.333333333333336,0,2,3,2,232,7,Needs Attention
13243.0,203,1,600.07,10.346034482758622,233,56,203,233.0,0,1,1,3,113,5,Needs Attention
13244.0,93,1,121.74,4.508888888888889,38,27,93,38.0,0,2,1,1,211,4,Lost Customers
13245.0,51,1,430.5,26.90625,125,16,51,125.0,0,3,1,2,312,6,About to sleep
13246.0,18,7,1922.1,13.44125874125874,1552,110,330,221.7142857142857,0,4,5,4,454,13,Champion
13247.0,18,4,501.12,20.0448,328,18,83,82.0,0,4,4,3,443,11,Loyal Customer
13248.0,125,2,465.68,17.91076923076923,305,25,189,152.5,0,2,2,2,222,6,Lost Customers
13249.0,92,3,711.41,30.93086956521739,546,21,261,182.0,0,2,3,3,233,8,At Risk
13253.0,157,2,1030.4,28.622222222222224,1572,35,339,786.0,0,2,2,4,224,8,Needs Attention
13255.0,4,3,390.66,27.90428571428572,174,13,374,58.0,0,5,3,2,532,10,Needs Attention
13258.0,12,3,698.58,18.383684210526315,287,28,205,95.66666666666669,0,4,3,3,433,10,Potential Loyalist
13259.0,62,1,292.32,3.36,132,77,62,132.0,0,3,1,2,312,6,About to sleep
13260.0,61,1,557.62,69.7025,142,8,61,142.0,0,3,1,3,313,7,About to sleep
13261.0,269,2,944.1,104.9,210,8,286,105.0,0,1,2,4,124,7,Needs Attention
13262.0,263,1,200.29,18.208181818181817,125,11,263,125.0,0,1,1,1,111,3,Lost Customers
13263.0,1,35,7454.07,4.444883720930233,4780,450,325,136.57142857142858,0,5,5,5,555,15,Champion
13265.0,53,5,2107.66,23.1610989010989,1752,66,274,350.4,0,3,4,5,345,12,Loyal Customer
13266.0,11,19,3717.67,18.40430693069307,4299,83,359,226.26315789473685,0,5,5,5,555,15,Champion
13267.0,3,27,4404.44,19.662678571428568,1939,88,367,71.81481481481481,0,5,5,5,555,15,Champion
13268.0,18,15,3167.64,7.086442953020134,3635,257,267,242.33333333333331,0,4,5,5,455,14,Champion
13269.0,1,17,5315.92,16.61225,3509,178,370,206.41176470588235,0,5,5,5,555,15,Champion
13270.0,366,1,590.0,590.0,200,1,366,200.0,0,1,1,3,113,5,Needs Attention
13271.0,37,2,178.26,1.764950495049505,181,79,37,90.5,0,3,2,1,321,6,About to sleep
13272.0,31,2,276.56,18.43733333333333,96,15,90,48.0,0,4,2,2,422,8,New Customer
13273.0,113,1,138.98,8.68625,153,16,113,153.0,0,2,1,1,211,4,Lost Customers
13276.0,64,2,590.9300000000001,19.69766666666667,161,30,100,80.5,0,3,2,3,323,8,Potential Loyalist
13277.0,16,4,258.4,32.3,176,5,134,44.0,0,4,4,2,442,10,Loyal Customer
13278.0,41,1,542.73,11.798478260869564,537,46,41,537.0,0,3,1,3,313,7,About to sleep
13279.0,64,2,126.3,11.481818181818182,70,9,78,35.0,0,3,2,1,321,6,About to sleep
13280.0,122,3,814.86,9.586588235294116,522,67,337,174.0,0,2,3,3,233,8,At Risk
13282.0,18,6,1047.84,26.196000000000005,289,30,221,48.16666666666666,0,4,4,4,444,12,Champion
13283.0,60,2,93.66,13.38,90,7,186,45.0,0,3,2,1,321,6,About to sleep
13284.0,323,2,196.15,14.010714285714286,79,13,331,39.5,0,1,2,1,121,4,Lost Customers
13285.0,23,4,2709.12,14.487272727272726,2051,157,290,512.75,0,4,4,5,445,13,Champion
13291.0,156,1,361.11,8.597857142857142,233,41,156,233.0,0,2,1,2,212,5,Lost Customers
13292.0,39,2,578.9399999999999,18.67548387096774,347,29,284,173.5,0,3,2,3,323,8,Potential Loyalist
13294.0,190,2,873.74,16.18037037037037,453,48,250,226.5,0,1,2,3,123,6,Needs Attention
13295.0,360,2,197.95,17.995454545454546,81,11,372,40.5,0,1,2,1,121,4,Lost Customers
13296.0,137,1,87.4,17.48,78,5,137,78.0,0,2,1,1,211,4,Lost Customers
13297.0,8,4,2089.85,35.421186440677964,963,52,67,240.75,0,5,4,5,545,14,Champion
13298.0,1,1,360.0,180.0,96,2,1,96.0,0,5,1,2,512,8,New Customer
13299.0,268,1,142.5,28.5,30,5,268,30.0,0,1,1,1,111,3,Lost Customers
13300.0,165,2,365.29,16.60409090909091,201,20,169,100.5,0,2,2,2,222,6,Lost Customers
13301.0,104,4,618.09,7.630740740740741,345,75,292,86.25,0,2,4,3,243,9,At Risk
13302.0,155,1,63.75,63.75,5,1,155,5.0,0,2,1,1,211,4,Lost Customers
13304.0,351,1,300.42,14.305714285714286,238,21,351,238.0,0,1,1,2,112,4,Lost Customers
13305.0,4,10,2000.86,24.701975308641973,1232,50,373,123.2,0,5,5,4,554,14,Champion
13307.0,120,1,15.0,15.0,4,1,120,4.0,0,2,1,1,211,4,Lost Customers
13308.0,23,4,1367.61,23.993157894736843,840,49,203,210.0,0,4,4,4,444,12,Champion
13309.0,7,5,1456.79,13.614859813084111,1544,82,309,308.8,0,5,4,4,544,13,Champion
13310.0,9,6,1083.63,14.073116883116883,575,65,324,95.83333333333331,0,5,4,4,544,13,Champion
13311.0,4,2,598.57,23.02192307692308,305,25,150,152.5,0,5,2,3,523,10,Potential Loyalist
13313.0,22,5,1555.32,19.94,851,47,340,170.2,0,4,4,4,444,12,Champion
13314.0,2,4,578.66,7.715466666666666,484,55,74,121.0,0,5,4,3,543,12,Loyal Customer
13316.0,37,5,5815.49,66.08511363636363,6947,67,254,1389.4,0,3,4,5,345,12,Loyal Customer
13317.0,64,9,2140.07,15.852370370370371,1003,101,359,111.44444444444444,0,3,5,5,355,13,Loyal Customer
13318.0,1,3,640.76,32.038,304,14,37,101.33333333333331,0,5,3,3,533,11,Potential Loyalist
13319.0,5,36,10664.34,21.32868,4686,211,368,130.16666666666666,0,5,5,5,555,15,Champion
13320.0,70,6,1491.7,13.56090909090909,1066,77,214,177.66666666666666,0,3,4,4,344,11,Loyal Customer
13321.0,72,2,567.36,51.57818181818182,372,10,86,186.0,0,2,2,3,223,7,Needs Attention
13322.0,17,1,199.48,7.9792,117,25,17,117.0,0,4,1,1,411,6,New Customer
13323.0,3,5,787.85,37.516666666666666,175,6,84,35.0,0,5,4,3,543,12,Loyal Customer
13324.0,32,12,7072.8,91.85454545454546,5200,25,361,433.3333333333333,0,4,5,5,455,14,Champion
13325.0,82,1,675.3,56.275,240,12,82,240.0,0,2,1,3,213,6,Needs Attention
13327.0,39,9,3617.57,33.18871559633028,1588,74,365,176.44444444444446,0,3,5,5,355,13,Loyal Customer
13328.0,316,1,1308.48,76.96941176470588,680,17,316,680.0,0,1,1,4,114,6,Needs Attention
13329.0,32,4,740.4,38.96842105263158,427,16,367,106.75,0,4,4,3,443,11,Loyal Customer
13330.0,93,3,1140.93,21.526981132075477,751,37,316,250.33333333333331,0,2,3,4,234,9,At Risk
13332.0,14,1,350.9,16.70952380952381,179,21,14,179.0,0,4,1,2,412,7,New Customer
13334.0,82,3,3536.82,13.197089552238806,1774,207,306,591.3333333333334,0,2,3,5,235,10,At Risk
13336.0,77,1,795.12,15.590588235294115,559,51,77,559.0,0,2,1,3,213,6,Needs Attention
13338.0,154,3,431.82,17.9925,247,19,158,82.33333333333333,0,2,3,2,232,7,Needs Attention
13339.0,201,1,860.12,15.928148148148148,326,54,201,326.0,0,1,1,3,113,5,Needs Attention
13340.0,45,7,10736.48,80.12298507462687,5770,128,277,824.2857142857143,0,3,5,5,355,13,Loyal Customer
13341.0,261,1,775.85,18.472619047619048,301,42,261,301.0,0,1,1,3,113,5,Needs Attention
13343.0,173,2,303.93,13.815,126,19,178,63.0,0,2,2,2,222,6,Lost Customers
13344.0,68,3,2543.72,21.37579831932773,971,115,278,323.6666666666667,0,3,3,5,335,11,Potential Loyalist
13345.0,277,2,377.6,17.163636363636364,139,20,288,69.5,0,1,2,2,122,5,Lost Customers
13347.0,70,1,341.36,42.67,205,8,70,205.0,0,3,1,2,312,6,About to sleep
13348.0,64,1,233.76,16.697142857142858,136,14,64,136.0,0,3,1,1,311,5,About to sleep
13349.0,11,1,247.32,15.4575,225,16,11,225.0,0,5,1,2,512,8,New Customer
13350.0,16,3,910.72,21.17953488372093,284,36,79,94.66666666666669,0,4,3,3,433,10,Potential Loyalist
13351.0,66,1,373.94,23.37125,117,16,66,117.0,0,3,1,2,312,6,About to sleep
13352.0,8,2,389.28,14.417777777777776,315,24,60,157.5,0,5,2,2,522,9,New Customer
13354.0,71,1,743.53,14.579019607843136,604,51,71,604.0,0,3,1,3,313,7,About to sleep
13355.0,122,1,674.7,21.084375,314,32,122,314.0,0,2,1,3,213,6,Needs Attention
13356.0,80,1,768.24,18.29142857142857,325,42,80,325.0,0,2,1,3,213,6,Needs Attention
13357.0,257,1,609.95,6.777222222222223,322,85,257,322.0,0,1,1,3,113,5,Needs Attention
13358.0,269,1,439.03,15.138965517241378,285,29,269,285.0,0,1,1,2,112,4,Lost Customers
13359.0,59,2,431.26,17.969166666666666,159,23,64,79.5,0,3,2,2,322,7,About to sleep
13362.0,3,5,3085.49,18.25733727810651,1379,128,288,275.8,0,5,4,5,545,14,Champion
13363.0,18,2,992.5,16.541666666666668,710,47,44,355.0,0,4,2,4,424,10,Potential Loyalist
13365.0,9,3,2191.22,16.600151515151513,1238,122,218,412.6666666666667,0,5,3,5,535,13,Potential Loyalist
13366.0,50,1,56.16,56.16,144,1,50,144.0,0,3,1,1,311,5,About to sleep
13368.0,257,2,623.4,21.49655172413793,327,29,338,163.5,0,1,2,3,123,6,Needs Attention
13369.0,354,2,263.75,13.88157894736842,127,14,366,63.5,0,1,2,2,122,5,Lost Customers
13370.0,366,2,721.32,16.393636363636364,336,39,372,168.0,0,1,2,3,123,6,Needs Attention
13372.0,90,1,378.64,16.46260869565217,159,23,90,159.0,0,2,1,2,212,5,Lost Customers
13373.0,61,3,3312.25,20.963607594936708,1651,135,276,550.3333333333334,0,3,3,5,335,11,Potential Loyalist
13375.0,81,2,772.9,20.339473684210525,441,37,89,220.5,0,2,2,3,223,7,Needs Attention
13376.0,99,3,1019.76,19.240754716981133,493,45,234,164.33333333333334,0,2,3,4,234,9,At Risk
13379.0,26,3,572.56,5.902680412371134,601,85,137,200.33333333333331,0,4,3,3,433,10,Potential Loyalist
13381.0,21,7,3626.81,20.96421965317919,2027,77,299,289.57142857142856,0,4,5,5,455,14,Champion
13382.0,281,1,222.99,14.866,131,15,281,131.0,0,1,1,1,111,3,Lost Customers
13384.0,31,9,4122.28,26.595354838709675,2415,123,179,268.3333333333333,0,4,5,5,455,14,Champion
13385.0,330,1,534.57,15.273428571428571,281,35,330,281.0,0,1,1,3,113,5,Needs Attention
13388.0,121,3,627.15,17.420833333333334,281,35,131,93.66666666666669,0,2,3,3,233,8,At Risk
13389.0,11,3,797.96,15.646274509803922,429,50,233,143.0,0,5,3,3,533,11,Potential Loyalist
13390.0,75,1,544.08,41.8523076923077,224,13,75,224.0,0,2,1,3,213,6,Needs Attention
13391.0,204,1,59.8,59.8,4,1,204,4.0,0,1,1,1,111,3,Lost Customers
13394.0,2,10,2312.8,14.102439024390245,2215,126,310,221.5,0,5,5,5,555,15,Champion
13395.0,185,1,307.72,14.653333333333334,336,21,185,336.0,0,1,1,2,112,4,Lost Customers
13396.0,22,4,1325.29,28.197659574468084,592,42,319,148.0,0,4,4,4,444,12,Champion
13397.0,73,6,1539.18,39.46615384615385,429,28,339,71.5,0,2,4,4,244,10,At Risk
13398.0,192,1,457.34,17.59,281,26,192,281.0,0,1,1,2,112,4,Lost Customers
13402.0,127,2,621.23,15.92897435897436,479,32,372,239.5,0,2,2,3,223,7,Needs Attention
13403.0,18,1,75.0,25.0,44,3,18,44.0,0,4,1,1,411,6,New Customer
13404.0,1,2,252.49,22.953636363636363,111,11,213,55.5,0,5,2,2,522,9,New Customer
13405.0,74,3,572.451,21.201888888888888,165,25,318,55.0,0,2,3,3,233,8,At Risk
13408.0,2,81,27487.41,54.86508982035928,16119,236,374,199.0,0,5,5,5,555,15,Champion
13410.0,9,7,988.91,32.96366666666667,513,15,291,73.28571428571429,0,5,5,4,554,14,Champion
13411.0,107,1,213.55,11.863888888888887,72,17,107,72.0,0,2,1,1,211,4,Lost Customers
13414.0,134,3,1390.5,57.9375,1574,23,297,524.6666666666666,0,2,3,4,234,9,At Risk
13416.0,44,2,712.5,37.5,142,11,81,71.0,0,3,2,3,323,8,Potential Loyalist
13417.0,5,2,640.83,22.886785714285715,162,26,205,81.0,0,5,2,3,523,10,Potential Loyalist
13418.0,12,23,5845.44,18.61605095541401,3839,223,373,166.91304347826087,0,4,5,5,455,14,Champion
13419.0,64,1,221.06,13.81625,275,16,64,275.0,0,3,1,1,311,5,About to sleep
13420.0,135,4,140.35,14.035,88,8,171,22.0,0,2,4,1,241,7,Needs Attention
13421.0,40,3,1848.98,17.609333333333332,1180,89,290,393.3333333333333,0,3,3,4,334,10,Potential Loyalist
13422.0,51,2,2601.55,20.324609375,1321,127,64,660.5,0,3,2,5,325,10,Potential Loyalist
13425.0,108,3,1624.21,20.823205128205128,1123,66,295,374.3333333333333,0,2,3,4,234,9,At Risk
13426.0,1,12,3550.7000000000003,22.331446540880503,2224,104,360,185.33333333333331,0,5,5,5,555,15,Champion
13427.0,19,3,582.6,20.089655172413792,545,25,215,181.66666666666663,0,4,3,3,433,10,Potential Loyalist
13428.0,10,1,218.47,2.952297297297297,156,70,10,156.0,0,5,1,1,511,7,New Customer
13429.0,11,4,1006.8,15.02686567164179,1390,55,75,347.5,0,5,4,4,544,13,Champion
13430.0,19,4,648.6899999999999,12.012777777777776,738,49,86,184.5,0,4,4,3,443,11,Loyal Customer
13431.0,67,2,1269.1,27.589130434782607,672,44,89,336.0,0,3,2,4,324,9,Potential Loyalist
13434.0,74,2,534.24,53.424,300,9,97,150.0,0,2,2,3,223,7,Needs Attention
13435.0,5,9,3794.49,36.83970873786408,2125,68,189,236.11111111111111,0,5,5,5,555,15,Champion
13436.0,2,1,196.89,16.4075,76,12,2,76.0,0,5,1,1,511,7,New Customer
13437.0,14,7,3408.06,20.40754491017964,1283,143,190,183.28571428571428,0,4,5,5,455,14,Champion
13439.0,255,1,283.71,5.253888888888889,242,54,255,242.0,0,1,1,2,112,4,Lost Customers
13441.0,92,1,296.64,22.818461538461538,204,13,92,204.0,0,2,1,2,212,5,Lost Customers
13447.0,23,4,1104.23,17.81016129032258,577,55,36,144.25,0,4,4,4,444,12,Champion
13448.0,17,10,3465.67,17.415427135678392,1638,137,374,163.8,0,4,5,5,455,14,Champion
13449.0,24,1,291.88,15.362105263157895,222,19,24,222.0,0,4,1,2,412,7,New Customer
13450.0,27,6,2043.72,28.784788732394365,1982,32,218,330.3333333333333,0,4,4,5,445,13,Champion
13451.0,26,6,2916.45,6.5685810810810805,2143,315,334,357.1666666666667,0,4,4,5,445,13,Champion
13452.0,259,2,590.0,295.0,2,1,271,1.0,0,1,2,3,123,6,Needs Attention
13453.0,166,2,356.98,20.99882352941176,134,16,290,67.0,0,2,2,2,222,6,Lost Customers
13455.0,25,4,1007.35,19.006603773584903,345,42,366,86.25,0,4,4,4,444,12,Champion
13456.0,18,7,1737.8200000000002,26.73569230769231,756,43,207,108.0,0,4,5,4,454,13,Champion
13458.0,7,22,9537.92,24.207918781725887,5460,242,360,248.1818181818182,0,5,5,5,555,15,Champion
13460.0,29,2,183.44,10.790588235294118,286,16,50,143.0,0,4,2,1,421,7,New Customer
13461.0,39,3,1445.0,53.51851851851852,1170,14,164,390.0,0,3,3,4,334,10,Potential Loyalist
13462.0,183,2,143.25,14.325,61,9,253,30.5,0,1,2,1,121,4,Lost Customers
13464.0,58,1,674.68,16.45560975609756,403,41,58,403.0,0,3,1,3,313,7,About to sleep
13466.0,100,2,297.95,16.552777777777777,258,17,184,129.0,0,2,2,2,222,6,Lost Customers
13467.0,11,2,1083.71,10.946565656565657,584,89,36,292.0,0,5,2,4,524,11,Potential Loyalist
13468.0,2,41,5656.75,18.48611111111111,2581,184,373,62.95121951219512,0,5,5,5,555,15,Champion
